MOVE: 1;19730101;Y;Capture;19870101; ;death  ;                                                                                                                                                                                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:      2;WILD;WILD;Female;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19710101;U;19790401; ;Other;;;RIO PRIM;30;;LatinAm;Brazil;;;;;;0;8;2 2 2 2 1 1 1 1;                                                                      ;
MOVE: 2;19731101; ;Capture;19790401; ;death  ;                                                                                                                                                                                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:      3;WILD;WILD;Male;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19710101;U;19850131; ;Other;;;RIO PRIM;31;;LatinAm;Brazil;;;;;;0;4;1 2 1 2;                                                                                ;
MOVE: 3;19731125; ;Capture;19850131; ;death  ;                                                                                                                                                                                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:      4;WILD;WILD;Female;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19731125;U;19900720; ;Other;;;RIO PRIM;32;;LatinAm;Brazil;;;;;;0;1;1;                                                                                    ;
MOVE: 4;19731125; ;Capture;19900720; ;death  ;                                                                                                                                                                                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:      5;WILD;WILD;Male;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19710101;U;19770830; ;Other;;;RIO PRIM;33;;LatinAm;Brazil;;;;;;0;3;2 2 2;                                                                                  ;
MOVE: 5;19731125; ;Capture;19770830; ;death  ;                                                                                                                                                                                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:      6;WILD;WILD;Female;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19710101;U;19880628; ;Other;;;RIO PRIM;34;;LatinAm;Brazil;;;;;;0;6;2 2 2 2 1 2;                                                                          ;
MOVE: 6;19731125; ;Capture;19880628; ;death  ;                                                                                                                                                                                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:      7;WILD;WILD;Female;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19731125;U;19740110; ;Other;;;RIO PRIM;35;;LatinAm;Brazil;;;;;;0;0;;                                                                                     ;
MOVE: 7;19731125; ;Capture;19740110; ;death  ;                                                                                                                                                                                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:      8;1;2;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19740901; ;19800130; ;Other;;;RIO PRIM;53;;LatinAm;Brazil;;;;;;2;0;;                                                                                         ;
MOVE: 8;19740901; ;Birth  ;19800130; ;death  ;                                                                                                                                                                                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:      9;1;2;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19740901; ;19870829; ;Other;;;RIO PRIM;54;;LatinAm;Brazil;;;;21;;2;0;;                                                                                     ;
MOVE: 9;19740901; ;Birth  ;19870829; ;death  ;                                                                                                                                                                                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     10;5;6;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19741006; ;19741006; ;Other;;;RIO PRIM;59;;LatinAm;Brazil;;;;;;2;0;;                                                                                         ;
MOVE: 10;19741006; ;Birth  ;19741006; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     11;5;6;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19741006; ;19800118; ;Other;;;RIO PRIM;60;;LatinAm;Brazil;;;;;;2;0;;                                                                                       ;
MOVE: 11;19741006; ;Birth  ;19800118; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     12;1;2;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19751005; ;19821029; ;Other;;;RIO PRIM;101;;LatinAm;Brazil;;;;;;2;2;1 2;                                                                                     ;
MOVE: 12;19751005; ;Birth  ;19821029; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     13;1;2;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19751005; ;19830901; ;Other;;;RIO PRIM;102;;LatinAm;Brazil;;;;;;2;6;2 2 2 1 1 1;                                                                             ;
MOVE: 13;19751005; ;Birth  ;19830901; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     14;5;6;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19751009; ;19890713; ;Other;;;RIO PRIM;103;;LatinAm;Brazil;;;;22;;2;2;1 2;                                                                                 ;
MOVE: 14;19751009; ;Birth  ;19890713; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     15;5;6;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19751009; ;19791105; ;Other;;;RIO PRIM;104;;LatinAm;Brazil;;;;;;2;0;;                                                                                        ;
MOVE: 15;19751009; ;Birth  ;19791105; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     16;3;4;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19751108; ;19920505; ;Other;;;RIO PRIM;114;;LatinAm;Brazil;;;;23;;1;1;2;                                                                                     ;
MOVE: 16;19751108; ;Birth  ;19920505; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     17;1;2;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19760919; ;19791019; ;Other;;;RIO PRIM;145;;LatinAm;Brazil;;;;;;2;0;;                                                                                        ;
MOVE: 17;19760919; ;Birth  ;19791019; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     18;1;2;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19760919; ;19920407; ;Other;;;RIO PRIM;146;;LatinAm;Brazil;;;;24;;2;1;2;                                                                                   ;
MOVE: 18;19760919; ;Birth  ;19920407; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     19;5;6;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19761019; ;19860325; ;Other;;;RIO PRIM;150;;LatinAm;Brazil;;;;;;2;9;2 2 2 1 1 1 2 1 1;                                                                     ;
MOVE: 19;19761019; ;Birth  ;19860325; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     20;5;6;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19761019; ;19840509; ;Other;;;RIO PRIM;151;;LatinAm;Brazil;;;;;;2;5;2 3 2 3 2;                                                                             ;
MOVE: 20;19761019; ;Birth  ;19840509; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     21;1;2;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19770222; ;19781014; ;Other;;;RIO PRIM;162;;LatinAm;Brazil;;;;;;2;0;;                                                                                        ;
MOVE: 21;19770222; ;Birth  ;19781014; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     22;1;2;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19770222; ;19780126; ;Other;;;RIO PRIM;163;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
MOVE: 22;19770222; ;Birth  ;19780126; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     23;1;2;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19771019; ;19851027; ;Other;;;RIO PRIM;179;;LatinAm;Brazil;;;;;;1;0;;                                                                                        ;
MOVE: 23;19771019; ;Birth  ;19851027; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     24;1;2;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19780227; ;19780228; ;Other;;;RIO PRIM;195;;LatinAm;Brazil;;;;;;1;0;;                                                                                      ;
MOVE: 24;19780227; ;Birth  ;19780228; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     25;1;2;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19780919; ;19840522; ;Other;;;RIO PRIM;286;;LatinAm;Brazil;;;;;;1;2;2 3;                                                                                   ;
MOVE: 25;19780919; ;Birth  ;19840522; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     26;13;19;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19781012; ;19781027; ;Other;;;RIO PRIM;210;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
MOVE: 26;19781012; ;Birth  ;19781027; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     27;13;19;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19781012; ;19781028; ;Other;;;RIO PRIM;211;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
MOVE: 27;19781012; ;Birth  ;19781028; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     28;1;2;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19790203; ;19790702; ;Other;;;RIO PRIM;227;;LatinAm;Brazil;;;;;;1;0;;                                                                                      ;
MOVE: 28;19790203; ;Birth  ;19790702; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     29;13;19;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19791012; ;19791012; ;Stillbirth;;;RIO PRIM;253;;LatinAm;Brazil;;;;;;2;0;;                                                                                ;
MOVE: 29;19791012; ;Birth  ;19791012; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     30;13;19;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19791012; ;19791012; ;Stillbirth;;;RIO PRIM;254;;LatinAm;Brazil;;;;;;2;0;;                                                                                ;
MOVE: 30;19791012; ;Birth  ;19791012; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     31;13;19;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19800915; ;19850124; ;Other;;;RIO PRIM;303;;LatinAm;Brazil;;;;;;2;2;2 3;                                                                                   ;
MOVE: 31;19800915; ;Birth  ;19850124; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     32;13;19;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19800915; ;19970502; ;Other;;;RIO PRIM;304;;LatinAm;Brazil;;;;25;;2;7;3 2 2 2 1 2 1;                                                                       ;
MOVE: 32;19800915; ;Birth  ;19970502; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     33;12;14;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19801102; ;19941007; ;Other;;;RIO PRIM;318;;LatinAm;Brazil;;;;26;;1;0;;                                                                                    ;
MOVE: 33;19801102; ;Birth  ;19941007; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     34;1;20;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19810106; ;19821105; ;Other;;;RIO PRIM;330;;LatinAm;Brazil;;;;;;2;0;;                                                                                       ;
MOVE: 34;19810106; ;Birth  ;19821105; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     35;1;20;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19810106; ;19831122; ;Other;;;RIO PRIM;331;;LatinAm;Brazil;;;;;;2;1;3;                                                                                    ;
MOVE: 35;19810106; ;Birth  ;19831122; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     36;13;19;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19810927; ;19811206; ;Other;;;RIO PRIM;354;;LatinAm;Brazil;;;;;;1;0;;                                                                                      ;
MOVE: 36;19810927; ;Birth  ;19811206; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     37;1;20;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19811029; ;19890722; ;Other;;;RIO PRIM;361;;LatinAm;Brazil;;;;27;;3;0;;                                                                                     ;
MOVE: 37;19811029; ;Birth  ;19890722; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     38;1;20;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19811029; ;19900807; ;Other;;;RIO PRIM;362;;LatinAm;Brazil;;;;28;;3;3;2 1 2;                                                                                ;
MOVE: 38;19811029; ;Birth  ;19900807; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     39;3;6;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19811031; ;19820120; ;Other;;;RIO PRIM;363;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
MOVE: 39;19811031; ;Birth  ;19820120; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     40;3;6;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19811031; ;19820120; ;Other;;;RIO PRIM;364;;LatinAm;Brazil;;;;;;2;0;;                                                                                        ;
MOVE: 40;19811031; ;Birth  ;19820120; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     41;1;20;Unknown;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19811029; ;19811029; ;Other;;;RIO PRIM;368;;LatinAm;Brazil;;;;;;3;0;;                                                                                   ;
MOVE: 41;19811029; ;Birth  ;19811029; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     42;12;14;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19811225; ;19820206; ;Other;;;RIO PRIM;374;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
MOVE: 42;19811225; ;Birth  ;19820206; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     43;12;14;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19811225; ;19820210; ;Other;;;RIO PRIM;375;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
MOVE: 43;19811225; ;Birth  ;19820210; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     44;3;6;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19820925; ;19980622; ;Other;;;RIO PRIM;402;;LatinAm;Brazil;;;;41;;1;6;2 2 2 1 2 1;                                                                         ;
MOVE: 44;19820925; ;Birth  ;19980622; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     45;16;18;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19821009; ;19980317; ;Other;;;SAO PAULO;19818;;LatinAm;Brazil;;;;30;;2;4;2 1 1 1;                                                                          ;
MOVE: 45;19821009; ;Birth  ;19980317; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     46;16;18;Unknown;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19821009; ;19821009; ;Other;;;RIO PRIM;412;;LatinAm;Brazil;;;;;;2;0;;                                                                                   ;
MOVE: 46;19821009; ;Birth  ;19821009; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     47;1;20;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19821014; ;19920115; ;Other;;;RIO PRIM;410;;LatinAm;Brazil;;;;31;;2;0;;                                                                                     ;
MOVE: 47;19821014; ;Birth  ;19920115; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     48;1;20;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19821014; ;19891222; ;Other;;;RIO PRIM;411;;LatinAm;Brazil;;;;32;;2;0;;                                                                                   ;
MOVE: 48;19821014; ;Birth  ;19891222; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     49;13;19;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19830329; ;19830402; ;Other;;;RIO PRIM;445;;LatinAm;Brazil;;;;;;1;0;;                                                                                    ;
MOVE: 49;19830329; ;Birth  ;19830402; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     50;13;19;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19830815; ;19830817; ;Other;;;RIO PRIM;471;;LatinAm;Brazil;;;;;;1;0;;                                                                                      ;
MOVE: 50;19830815; ;Birth  ;19830817; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     51;1;20;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19830923; ;19830927; ;Other;;;RIO PRIM;504;;LatinAm;Brazil;;;;;;3;0;;                                                                                       ;
MOVE: 51;19830923; ;Birth  ;19830927; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     52;1;20;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19830923; ;19830930; ;Other;;;RIO PRIM;505;;LatinAm;Brazil;;;;;;3;0;;                                                                                     ;
MOVE: 52;19830923; ;Birth  ;19830930; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     53;1;20;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19830923; ;19831004; ;Other;;;RIO PRIM;506;;LatinAm;Brazil;;;;;;3;0;;                                                                                       ;
MOVE: 53;19830923; ;Birth  ;19831004; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     54;31;25;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19830925; ;19830927; ;Other;;;RIO PRIM;507;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
MOVE: 54;19830925; ;Birth  ;19830927; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     55;31;25;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19830925; ;19830927; ;Other;;;RIO PRIM;508;;LatinAm;Brazil;;;;;;2;0;;                                                                                    ;
MOVE: 55;19830925; ;Birth  ;19830927; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     56;32;35;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19831014; ;19831015; ;Other;;;RIO PRIM;512;;LatinAm;Brazil;;;;;;3;0;;                                                                                    ;
MOVE: 56;19831014; ;Birth  ;19831015; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     57;32;35;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19831014; ;19911216; ;Other;;;RIO PRIM;513;;LatinAm;Brazil;;;;33;;3;8;1 1 2 3 1 2 2 2;                                                                   ;
MOVE: 57;19831014; ;Birth  ;19911216; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     58;32;35;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19831014; ;19940606; ;Other;;;RIO PRIM;514;;LatinAm;Brazil;;;;34;;3;4;3 1 1 2;                                                                             ;
MOVE: 58;19831014; ;Birth  ;19940606; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     59;3;6;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19831118; ;19891212; ;Other;;;RIO PRIM;524;;LatinAm;Brazil;;;;35;;2;6;1 1 2 3 1 2;                                                                           ;
MOVE: 59;19831118; ;Birth  ;19891212; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     60;3;6;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19831118; ;19851113; ;Other;;;RIO PRIM;525;;LatinAm;Brazil;;;;;;2;1;3;                                                                                     ;
MOVE: 60;19831118; ;Birth  ;19851113; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     61;31;25;Unknown;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19840204; ;19840204; ;Other;;;RIO PRIM;538;;LatinAm;Brazil;;;;;;3;0;;                                                                                   ;
MOVE: 61;19840204; ;Birth  ;19840204; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     62;31;25;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19840204; ;19840205; ;Other;;;RIO PRIM;539;;LatinAm;Brazil;;;;;;3;0;;                                                                                    ;
MOVE: 62;19840204; ;Birth  ;19840205; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     63;31;25;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19840204; ;19940209; ;Other;;;SAO PAULO;21436;;LatinAm;Brazil;;;;36;;3;1;2;                                                                              ;
MOVE: 63;19840204; ;Birth  ;19940209; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     64;38;19;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19840215; ;19840218; ;Other;;;RIO PRIM;543;;LatinAm;Brazil;;;;;;2;0;;                                                                                    ;
MOVE: 64;19840215; ;Birth  ;19840218; ;death  ;                                                                                                                                                                                                           ;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID:     65;38;19;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19840215; ;19840217; ;Other;;;RIO PRIM;544;;LatinAm;Brazil;;;;;;2;0;;                                                                                    ;
